File,Field Type,Level,Field,Format,Length,Short,Descriptor,Comments,Values
PROMO-ITEM,SP,1,FEI-YR-EVENT-ITEM,B,14.0,AH,D,A superdescriptor consisting of the advertising year  promotion number and year. FIO-ADV-YR FEI-PROMO-NO FEI-NO,
PROMO-ITEM,SP,1,FEI-YR-TYPE-EVENT,A,10.0,AK,D,Superdescriptor consisting of: FIO-ADV-YR FEI-CD FEI-PROMO-NO,
PROMO-ITEM,SP,1,FEI-YR-PROMO-REF,B,8.0,AL,D,Superdescriptor consisting of: FIO-ADV-YR FEI-PROMO-REF-NO,
PROMO-ITEM,SP,1,FEI-YR-EVENT-TYPE-ITEM,A,16.0,AO,D,FIO-ADV-YR FEI-PROMO-NO FEI-CD FEI-NO,
FCL-EQUITY-ACTG,GR,1,FCEA-GRP,,0.0,AA,,Fields for the fcl equity system,
FCL-EQUITY-ACTG,,2,FCM-NO,N,6.0,AB,,The account number of a customer with FCL. * Please note this number does not include the retail check digit.,
FCL-EQUITY-ACTG,,2,FCEA-STAT,A,1.0,AC,D,A status for the FCL Equity record. C = created. blank - processed and added to the flat file.,
FCL-EQUITY-ACTG,,2,FCEA-DESC,A,80.0,AH,,The description of the equity record either entered by the user or set by the program creating the record.,
FCL-EQUITY-ACTG,,2,FCEA-AR-DESC,A,30.0,AG,,The description that would go onto the a/r transaction assocciated with this record.,
FCL-EQUITY-ACTG,,2,FCEA-AMT,PS,9.02,AD,,The amount of the equity record.,
FCL-EQUITY-ACTG,,2,FCEA-TRX-CD,A,1.0,AE,,The type of FCL Equity transaction record. @ - opening balance A - addition B - withdrawal D - mid yr repayment E - February special payment F - patronage refund G - Dec cash payment H - Dec special payment I - midyr repayment adjustment P - policy 171 repayment W - witholding tax,
FCL-EQUITY-ACTG,,2,FCEA-DATE,N,8.0,AF,,The date that this FCL Equity record was created,
FCL-EQUITY-ACTG,,2,FCEA-DRCR-CD,A,1.0,AI,,Whether or not a dm/cma/r entry is to be created for the equity transaction. Valid values are Y N.,
FCL-EQUITY-ACTG,,2,FCEA-AUTOPOST-CD,A,2.0,AJ,,An autopost symbol associated with a DM/CM entry created with an equity transaction. Valid value is ER.,
FCL-EQUITY-ACTG,SP,1,FCEA-CUST-DT-TRX,A,15.0,S1,D,Read all records for a cust for a year. . FCM-NO      (1-6) FCEA-DATE   (1-4) FCEA-TRX-CD (1-1),
MENU-TBLS,,1,FST-REC-CD,A,4,EB,,Specifies the record type for the file being processed.,
MENU-TBLS,,1,FST-REC-ID,A,4,EC,,Specifies the identification for the record being processed.,
MENU-TBLS,,1,FST-SEL-NO,N,4,GB,,The selection number used with a list of options on a menu. This number is the number that must be keyed in order to select the associated menu item.,
MENU-TBLS,MU,1,FDT-DESC,A,70,ED,,Brief description of record type and record ID entry.,
MENU-TBLS,MU,1,FDT-PRGM-ID,A,8,BD,D,,
MENU-TBLS,MU,1,FDT-SYS-ID,A,8,EE,,The library-id where the record type/id is maintained.,
MENU-TBLS,,1,FDT-TASK-ID,A,8,GC,,The CICS task id that would activate this task.,
MENU-TBLS,MU,1,FDT-MAP-ID,A,8,AE,,The map id is part of a CBT training script for this system.,
MENU-TBLS,MU,1,FDT-LIB-ID,A,4,AF,D,The library id is part of a CBT training script for this system.,
MENU-TBLS,,1,FDT-COPY-NAME,A,8,AJ,D,The name of the program that s till needs to be copied into t he CBT world.,
MENU-TBLS,,1,FDT-MST-TASK-ID,A,8,AM,,The master task ID for CBT trainning.  If this field is filled in then either the master task or the slave task will show on the CBT list  but not both.  This is useful if a system has both and update task ID and an inquiry task ID and you are not sure if a person will have access to the inquiry  the update or both.,
MENU-TBLS,SP,1,FDT-REC-CD-ID-SEL,A,12,S3,D,Super for the menu records,
MENU-TBLS,SP,1,FDT-REC-CD-ID-TASK,A,16,S4,D,A superdescriptor to check for a particular task ID for CBT.,
POF-CONSTANT,GR,1,FPO-CONSTANT-GRP,,0.0,MH,,A group field containing all the main constant group fields,
POF-CONSTANT,,2,FPO-NO,N,7.0,AA,D,Purchase Order Number An identifying number assigned to each purchase order.,
POF-CONSTANT,,2,FPO-STAT,A,1.0,AB,,Status of PO  B - Cancelled backorder  C - Processed Direct  D - Deleted purchase order  K - Kill - sent to vendor /      no invoice  N - New  R - Partially received BLANK - Fully received,
POF-CONSTANT,,2,FPO-STAT-DATE,N,8.0,LY,,Purchase Order Status Date The data that the PO status changed to its current value.,
POF-CONSTANT,,2,FPO-DATE,N,8.0,AF,,The date the purchase order was created.,
POF-CONSTANT,,2,FVM-NO,N,5.0,AG,,Merchandising vendor number. The number used to identify the vendors from whom the merchandising departments purchase their items.,
POF-CONSTANT,,2,FVP-NO,N,8.0,AK,D,The payables vendor number. The vendor may have several merchandising vendor numbers  as such  the payables vendor number identifies the vendor location that is to be paid.,
POF-CONSTANT,,2,FVM-TELEX-ID,A,12.0,LM,,The TELEX number or phone number used to call the order into the supplier.,
POF-CONSTANT,,2,FVM-INVC-VENDP-NO,NS,8.0,CB,,The invoice vendor number used when paying a different vendor than the PO was sent to.,
POF-CONSTANT,,2,FPO-STK-TRNSF-CD,A,1.0,CH,,Stock Transfer Code A - Automatic Transfer E - Emergency Transfer F - FCL Transfer,
POF-CONSTANT,,2,FPO-RECV-STAT-CD,A,1.0,NN,,* *,
POF-CONSTANT,GR,2,FPO-CUST-GRP,,0.0,OA,,Customer id group.,
POF-CONSTANT,,3,FCM-NO,N,6.0,OB,,The account number of a customer with FCL. * Please note this number does not include the retail check digit.,
POF-CONSTANT,,3,FCM-LOC-NO,N,3.0,OC,,Customer location identifies each facility associated with the FCL customer number. Assigned by FCL. 00 - Identifies constant      (Parent or Accounting)      information. 01 THRU 999 -      identifies each of      the customers physical      (Ship to) locations.,
POF-CONSTANT,,3,FCM-DPT-NO,N,3.0,OD,,A number assigned to identify a customer department number within a customer location.,
POF-CONSTANT,GR,1,FPO-INVC-TERMS-GRP,,0.0,CC,,Invoice terms group.,
POF-CONSTANT,,2,FPO-TERMS-CD,A,1.0,LQ,,A code to indicate if special or regular terms are used. Blank - Regular S     - Special,
POF-CONSTANT,,2,FPO-DUE-DATE,N,8.0,LW,,The date the supplier invoice is due to be paid in order to get the supplier cash discount,
POF-CONSTANT,,2,FPO-DUE-DAYS,PS,3.0,JB,,DUE DAYS *,
POF-CONSTANT,,2,FPO-NET-DAYS,PS,3.0,CD,,NET DAYS *,
POF-CONSTANT,,2,FPO-CASH-DISC-PCNT,PS,3.02,CE,,CASH DISCOUNT PERCENT *,
POF-CONSTANT,,2,FPO-CASH-DISC-AMT,PS,5.02,CF,,Cash discount dollar amount. *,
POF-CONSTANT,GR,1,FPO-FRT-GRP,,0.0,MI,,Freight information group.,
POF-CONSTANT,,2,FVM-ROUTE1-INFO,A,35.0,AM,,The instructions provided by FCL to a vendor on how to ship goods ordered. (Part 1 of 2),
POF-CONSTANT,,2,FVM-ROUTE2-INFO,A,35.0,MF,,The instructions provided by FCL to a vendor on how to ship the goods ordered. (Part 2 of 2),
POF-CONSTANT,,2,FVM-FOB-PT-NAME,A,10.0,AN,,The name of the city or town which is the Freight on Board point of a shipment. On a collect shipment  the FOB point is the point from which it was shipped. On prepaid shipments  the FOB point is the point to which it was shipped  ie. the destination. If the shipment is prepaid and the freight charges are added to the invoice  the FOB point is the shipments origin.,
POF-CONSTANT,,2,FVM-MIN-SHP-QTY,PS,5.0,CI,,The minimum quantity of an order that a merchandising vendor will ship.   This field is used in conjunction with the vendor's unit shipping code (FVM-UNIT-SHP-NO).,
POF-CONSTANT,,2,FVM-BRK-EVEN-SHP-QTY,PS,5.0,CJ,,The amount of an order at which it is profitable to order the allowance minimum instead of paying the freight.   This field is used in conjunction with the vendor's unit shipping code. (FVM-UNIT-SHP-NO),
POF-CONSTANT,,2,FVM-ALLOW-MIN-QTY,PS,5.0,CK,,The minimum order the merchandising vendor will ship and still give discounts or allowances.   This field is used in conjunction with the vendor's unit shipping code. (FVM-UNIT-SHP-CD),
POF-CONSTANT,PE,1,FVM-BRKPT-HIST-TBL,,0.0,CL,,VENDOR BREAK POINTS LENGTH = 8 BYTES OCCURS 4 TMS LENGTH = 32 BYTES,
POF-CONSTANT,,2,FVM-BRKPT-QTY,PS,5.0,CM,,The order quantity or dollar value at which the merchandising vendor gives a discount.  Must be in the same units as FVM-MIN-SHP-QTY.,
POF-CONSTANT,,2,FPO-BRKPT-TYP-CD,A,1.0,MJ,,A code indicating the type of breakpoint being taken. 'D' - Dollar  'P' - Percent,
POF-CONSTANT,,2,FVM-BRKPT-DISC-RATE,PS,4.03,CN,,The discounts given by the merchandising vendor at this break point. If the breakpoint code is a 'D' then use dollars for 'P' use a percentage.,
POF-CONSTANT,GR,1,FPO-GRP,,0.0,MK,,Second fpo constant group.,
POF-CONSTANT,,2,FPO-PMM-PO-NO,N,7.0,XB,D,pmm po number,
POF-CONSTANT,,2,FPO-EXP-OVRD-DATE,NS,8.0,AR,,A override date entered by the buyer. The date is  EX. ar- rival date for food or EX. ship date for all others.,
POF-CONSTANT,,2,FPO-ACT-ARRV-DATE,NS,8.0,AS,,The first date that any of the order was received at the warehouse.,
POF-CONSTANT,,2,FPO-EXP-ARRV-DATE,NS,8.0,AT,,The date when the merchandise ordered is expected to arrive at the warehouse.,
POF-CONSTANT,,2,FPO-PROC-CD,A,1.0,LX,,Lead times have been processed on the PO and updates on the IVF.,
POF-CONSTANT,,2,FPO-EXP-DAYS,N,2.0,LT,,The number of days an order has been expected.,
POF-CONSTANT,,2,FPO-LEAD-TIME-OVRD-CD,A,1.0,AW,,A code that indicates if the expected arrival date is based on the normal lead time or not,
POF-CONSTANT,,2,FPO-RTL-MEAT-DIR-CD,A,1.0,BJ,,Used to identify retail meat direct purchase orders that were created by the online booking system. Valid values are Y and blank. Y - purchase order was created     by the online booking     system,
POF-CONSTANT,,2,FPO-CASE-QTY,PS,5.0,CO,,TOTAL CASES ORDERED *,
POF-CONSTANT,,2,FPO-UNIT-QTY,PS,7.0,AX,,THE TOTAL NUMBER OF FCL UNITS OF ALL ITEMS ON A PURCHASE ORDER.,
POF-CONSTANT,,2,FPO-TTL-SHRT-UNITS-QTY,PS,5.0,CG,,TOTAL UNITS SHORTED ON THIS PO *,
POF-CONSTANT,,2,FPO-TTL-AMT,PS,7.0,AY,,The total dollar amount of the items on a purchase order based on the market cost.,
POF-CONSTANT,,2,FPO-TTL-WGHT,PS,6.01,AZ,,The total weight of an order in terms of pounds.,
POF-CONSTANT,,2,FPO-DIM-WGHT,PS,6.01,LV,,THE TOTAL CUBED FEET OF THE ORDER.,
POF-CONSTANT,,2,FPO-PO-COPIES-QTY,PS,3.0,BM,,The number of copies of the FCL purchase order that were printed.,
POF-CONSTANT,,2,FPO-PRT-CD,A,1.0,BN,D,A code indicating that a PO has been created but has not yet been printed (used in conjunction with FPO-PO-PRT-DATE.,
POF-CONSTANT,,2,FPO-PO-PRT-DATE,NS,8.0,BO,,The date that the last copy of the purchase order was printed (Used for restart purposes),
POF-CONSTANT,,2,FPO-SUPP-INFO,A,35.0,BP,,A message used to specify special instructions to the supplier on the purchase order.,
POF-CONSTANT,,2,FPO-RECVR-INFO,A,35.0,BQ,,A message used to specify special instructions to the receiver.,
POF-CONSTANT,,2,FWS-NO,N,1.0,MA,,The warehouse identification number.,
POF-CONSTANT,,2,FPO-RECV-CTR,PS,3.0,BD,,A COUNTER USED TO KEEP TRACK OF THE NUMBER OF RECEIVINGS AGAINST THE PO.,
POF-CONSTANT,,2,FPO-INVC-CTR,PS,3.0,BE,,A COUNTER USED TO KEEP TRACK OF THE NUMBER OF INVOICES APPLICABLE TO A PO.,
POF-CONSTANT,,2,FPO-ITEM-CTR,PS,3.0,BF,,A COUNTER USED TO KEEP TRACK OF THE NUMBER OF ITEMS ON A PURCHASE ORDER.,
POF-CONSTANT,,2,FPO-SSF-TOR-DATE,NS,8.0,MB,,THE DATE A SSF SHIPMENT IS ON THE DOCK AT TORONTO,
POF-CONSTANT,,2,FPO-SSF-RGN-DATE,NS,8.0,MC,,THE DATE A THAT A SSF SHIPMENT ARRIVES AT THE REGION SSF WAREHOUSE,
POF-CONSTANT,,2,FPO-SSF-WHSE-DATE,NS,8.0,MD,,THE DATE THAT A SSF SHIPMENT ARRIVES AT THE FCL WAREHOUSE DOCK BASED ON THE SSF REPORT,
POF-CONSTANT,,2,FPO-REFER-PO-CD,A,1.0,MO,,Reference to an origional or alternate PO. O - Origional A - Alternate,
POF-CONSTANT,,2,FPO-REFER-PO-NO,PS,7.0,MP,,Number of the origional or associated P.O.,
POF-CONSTANT,,2,FPO-OTH-RECV-PO-NO,N,7.0,CR,,The next purchase order used to receive product on the purchase order.  This is needed should a purchase order have more than 10 receivings.,
POF-CONSTANT,,2,FPO-SUPP-INVC-OUT-CD,A,1.0,MQ,,Indicator showing if there is an outstanding supplier invoice for this P.O.,
POF-CONSTANT,,2,FPO-FRT-ALLOW-AMT,PS,5.02,MR,,Amount of the freight allow. for this P.O.,
POF-CONSTANT,,2,FPO-VEND-BRKPT-AMT,PS,5.02,MS,,Vendor breakpoint amount.,
POF-CONSTANT,,2,FPO-VEND-BRKPT-IX,NS,1.0,MT,,Vendor breakpoints occurance.,
POF-CONSTANT,,2,FPO-PO-TYP-CD,A,1.0,PA,,Code indicating if PO is for STOCK (' ') or DIRECT ('D') item.,
POF-CONSTANT,,2,FPO-ORDR-RGN-ID,A,1.0,PB,,The region that placed the order if it is different than the region id.,
POF-CONSTANT,,2,FPO-STK-TRNSF-ORDR-CD,A,1.0,NL,D,Indicates a STOCK TSFR PO has been selected for auto post to the ship region. valid values Y - indicates selection not     yet made N - indicates selecteion     complete Z - processing in PMM PO run      items not yet added I - Shipping order created in     new OMS system,
POF-CONSTANT,,2,FPO-RGN-PRNTR-CD,A,1.0,MX,,A 1 character printer id identifying the printer at the particular region the receiving is to be printed.,
POF-CONSTANT,,2,FPO-DIR-BATCH-CD,A,1.0,MM,,. code to indicate if the P.O. is created from multiple direct orders.,
POF-CONSTANT,,2,FPO-JDE-MATCH-CD,A,1.0,DE,,This field indicates if a PO is Processed on the Mainframe or on JDE. Valid values: 'M' = Processed in Mainframe ' ' = Processed in JDE,
POF-CONSTANT,,2,FPO-JDE-SENT-DATE,N,8.0,DF,,Date the PO was first sent to JDE,
POF-CONSTANT,MU,1,FPO-OPEN-ROUTE-ID,A,12.0,BW,,This will identify the open route codes on Priya.  Once a receiver is closed for this po on Priya the route code will be removed.,
POF-CONSTANT,MU,1,FPO-OPEN-CTRL-NO,N,7.0,BY,,This will identify the control number that the corresponding route number went down to Priya.  When the route is close on priya this will be removed.,
POF-CONSTANT,GR,1,FPO-FOLLOW-UP-GRP,,0.0,LL,,The purchase order follow up group.,
POF-CONSTANT,,2,FPO-FOLLOW-UP-DATE,N,8.0,LZ,,The date the last follow up was faxed to the supplier of a late purchase order.,
POF-CONSTANT,,2,FPO-FOLLOW-UP-COPIES-QTY,N,3.0,ML,,The number of times a message about a late purchase order has been faxed to the supplier,
POF-CONSTANT,MU,2,FPO-FOLLOW-UP-INFO,A,35.0,MN,,A brief message of the suppliers reply to a faxed follow up message sent to him regarding a late purchase order.,
POF-CONSTANT,,2,FPO-FOLLOW-UP-INFO-DATE,N,8.0,MY,,The date fpo-follow-up-info field was entered into the system by the user.,
POF-CONSTANT,PE,1,FPO-RECV-TBL,,0.0,BH,,Receiving fields group.,
POF-CONSTANT,,2,FPO-RECV-STAT,A,1.0,KA,D,The status of the receving record. Valid Values: A - Adjusted C - Completed E - Extended F - Fully Received M - Matched P - Posted Q - Slip Requested R - Partially Received S - Slip Printed,
POF-CONSTANT,,2,FPO-RECVR-ID,A,3.0,LI,,Initials of the receiver.,
POF-CONSTANT,,2,FPO-RECV-PRT-CD,A,1.0,MG,,A CODE SIGNIFYING IF THE RECEIVING SLIP REQUESTED IS FOR A REGULAR RECEIVING  SHORTAGE OR DAMAGE RECEIVING.,
POF-CONSTANT,,2,FPO-RECV-PRT-DATE,NS,8.0,BL,,DATE THE RECEIVING WAS PRINTED *,
POF-CONSTANT,,2,FPO-RECV-FILE-NO,PS,7.0,LJ,,THE FILE NUMBER WHERE THE RECEIVING WAS FILED.,
POF-CONSTANT,,2,FPO-RECV-PROBILL-NO,A,9.0,KB,D,The PRO-BILL number of the receiving for the supplier invoice.,
POF-CONSTANT,,2,FSI-NO,PS,9.0,KC,,The vendor invoice number.,
POF-CONSTANT,,2,FCSS-ROUTE-ID,A,12.0,BV,,A unique number used to group all purchase orders on truck together.  This number is used when downloading POs to priya. Valid values: Cal C000000 - C999999 Edm E000000 - E999999 Wpg W000000 - W999999 Stn S000000 - S999999 ****************************,
POF-CONSTANT,,2,FPIH-CTRL-NO,N,7.0,BX,,The control number used to keep track of the UOW transaction sent to EntireX.,
POF-CONSTANT,,2,FPO-RECV-CARR-NO,PS,9.0,KD,,The vendor number of the carrier that freighted the goods into the warehouse.,
POF-CONSTANT,,2,FPO-RECV-DAMG-SHRT-NO,PS,5.0,KE,,The damage and shortage report number assigned to the invoice to identify any damages and shortages.,
POF-CONSTANT,,2,FPO-RECV-FRT-AMT,PS,5.02,KF,,THE AMOUNT OF FREIGHT THAT WAS CHARGED ON THE CARRIER BILL UPON RECEIVING.,
POF-CONSTANT,,2,FPO-RECV-FRT-CD,A,1.0,LC,,INDICATES THE TRANSPORTATION MODE (1 - CN  2 - CP  3 - TRUCK),
POF-CONSTANT,,2,FPO-RECV-PREPD-CD,A,1.0,LD,,INDICATED IF THE GOODS WERE SHIPPED PREPAID (P) OR COLLECT (C).,
POF-CONSTANT,,2,FPO-RECV-WGHT,PS,6.01,KG,,THE WEIGHT OF THE SHIPMENT AS ENTERED ON THE RECEIVING FROM THE PRO BILL.,
POF-CONSTANT,,2,FPO-RECV-WGHT-CD,A,2.0,KH,,INDICATES THE UNITS THAT THE SHIPMENT WEIGHT IS CALCULATED (EX. LB OR KG),
POF-CONSTANT,,2,FPO-RECV-QTY,PS,5.0,KI,,INDICATES THE NUMBER OF UNITS RECEIVED AT THE WAREHOUSE FROM THE SUPPLIER.,
POF-CONSTANT,,2,FPO-RECV-DATE,NS,8.0,KJ,,THE DATE THAT THE ORDER WAS RECEIVED IN THE WAREHOUSE.,
POF-CONSTANT,,2,FPO-RECV-CAR-NO,A,8.0,KK,,THE CAR NUMBER OF ANY ORDERS THAT WERE SHIPPED BY RAIL.,
POF-CONSTANT,,2,FPO-RECV-SEAL1-NO,PS,7.0,KL,,THE NUMBER OF THE SEAL USED TO SEAL UP A SHIPMENT.  WHEN THERE IS MORE THAN ONE SEAL USED THIS WILL BE THE START NO,
POF-CONSTANT,,2,FPO-RECV-SEAL2-NO,PS,7.0,KM,,THE NUMBER OF THE SEAL USED TO SEAL UP A SHIPMENT. WHEN THERE IS MORE THAN ONE SEAL USED  THIS WILL BE THE SECOND SEAL NUMBER.,
POF-CONSTANT,,2,FPO-RECV-SEAL3-NO,PS,7.0,KT,,THE NUMBER OF THE SEAL USED TO SEAL UP A SHIPMENT. WHEN THERE IS MORE THAN ONE SEAL USED  THIS WILL BE THE THIRD SEAL NO,
POF-CONSTANT,,2,FPO-RECV-SEAL4-NO,PS,7.0,KW,,THE NUMBER OF THE SEAL USED TO SEAL UP A SHIPMENT. WHEN THERE IS MORE THAN ONE SEAL USED  THIS WILL BE THE FOURTH SEAL,
POF-CONSTANT,,2,FPO-RECV-FRT-PO-NO,PS,7.0,KV,,THIS FIELD IS USED TO INDICATE THE PO NUMBER WHERE THE FRT DATA HAS ALREADY BEEN ENTERED FOR MULTIPLE PO'S ON 1 LOAD,
POF-CONSTANT,,2,FPO-RECVR-ADVICE-NO,PS,5.0,LK,,A number used by the receiver to reference special inst- ructions for stock distribu- tion.,
POF-CONSTANT,,2,FPO-WHSE-RECVR-ID,A,14.0,BZ,,The receiver id as sent to us from Priya.,
POF-CONSTANT,,2,FPO-RECV-INFO,A,128.0,CA,,A receiving comment keyed in by the warehouse.  This is sent to us by Priya.,
POF-CONSTANT,,2,FVP-CARR-ABRV-NAME,A,12.0,CP,,The abbreviated name used on Priya to identify the inbound and outbound carriers.,
POF-CONSTANT,,2,FPXH-FILE-NAME,A,60.0,CQ,,The file name passed from the Priya system.  This will be the file name on the server.,
POF-CONSTANT,,2,FPO-EXT-RECV-PRT-CD,A,1.0,LB,,INDICATES IF A HARDCOPY EXT- ENDED RECEIVING REPORT SHOULD BE PRINTED BY THE NIGHTLY BATCH RUN,
POF-CONSTANT,,2,FPO-EXT-RECV-PRT-DATE,NS,8.0,LR,,EXTENDED RECEIVING PRINT DATE *,
POF-CONSTANT,,2,FSI-MATCH-DATE,N,8.0,LS,D,The date that the supplier invoice was matched.,
POF-CONSTANT,,2,FPO-RECV-DIM-WGHT,PS,6.01,LU,,THIS IS THE DIMENSIONAL WEIGHT OF THE RECEIVING FOR USE IN CALCULATING THE ACTUAL FREIGHT COSTS.,
POF-CONSTANT,GR,2,FPO-ACCUM-GRP,,0.0,KN,,Receiving accumulative group,
POF-CONSTANT,,3,FPO-ACCUM-RECV-QTY,PS,7.0,KO,,RECEIVING ACCUMULATED UNITS *,
POF-CONSTANT,,3,FPO-ACCUM-WGHT,PS,8.01,KP,,RECEIVING ACCUMULATED WEIGHT *,
POF-CONSTANT,,3,FPO-ACCUM-SUPP-AMT,PS,7.02,KR,,ACCUMULATED SUPPLIER PRICE *,
POF-CONSTANT,,3,FPO-ACCUM-MISC-AMT,P,7.02,KU,,Miscellaneous charges for a receiving.,
POF-CONSTANT,,3,FPO-ACCUM-BRKPT-QTY,P,7.02,KX,,Receiving accumulated break point units.,
POF-CONSTANT,,3,FPO-ACCUM-FRT-AMT,PS,7.02,KY,,RECEIVING ACCUMULATED FREIGHT AMOUNT,
POF-CONSTANT,,3,FPO-ACCUM-FRT-ALLOW-AMT,PS,7.02,LE,,SUMM OF FREIGHT ALLOWANCE FIELDS,
POF-CONSTANT,,3,FPO-ACCUM-MGL-CLM-AMT,P,5.02,MW,,Accumulated claims or market gain loss amounts used when posting the GL for the region.,
POF-CONSTANT,,3,FPO-ACCUM-BRKPT-AMT,P,7.02,MV,,* *,
POF-CONSTANT,,2,FPO-RECV-PROC-CD,A,1.0,MU,,Process code. *,
POF-CONSTANT,,2,FPO-JDE-RECV-SENT-DATE,N,8.0,DG,,This field will be set with the date that the receiving record will be sent to JDE,
POF-CONSTANT,,2,FPO-PMM-SENT-DATE,N,8.0,CY,,The date that PMM has sent the PO to the mainframe,
POF-CONSTANT,,2,FPO-RECV-CD,A,1.0,DJ,,FIELD TO INDICATE IF THIS RECEIVING HAS BEEN REPORTED ON AND HAD DAMAGE AND SHORTAGE RECORDS CREATED. VALID VALUES: Y - NEW RECEIVING AND NOT REPORTED ON. BLANK - RECEIVING REPORTED ON.,
POF-CONSTANT,GR,1,FPO-OPR-RESEARCH-GRP,,0.0,,,Operation research group.,
POF-CONSTANT,,2,FPO-OR-UPDT-DATE,N,8.0,NB,,The date Operations Research updated this data on the POF-CONSTANT file.,
POF-CONSTANT,,2,FPO-SCORE-NO,N,4.0,NC,,The percentage of items on the PO that are ordered in full pallet increments.,
